dep;nomdep;codecommune;nomcommune;GEO_latitude;GEO_longitude;DBL_geo_point_2d;DBL_coderegion;DBL_nomregion;DBL_bug
70;HAUTE-SAONE;70134;CHARIEZ;47.61968231965116;6.079110594034657;47.61968231965116, 6.079110594034657;43;FRANCHE-COMTE;0
35;ILLE-ET-VILAINE;35338;TORCE;48.06102043004237;-1.271897162035267;48.06102043004237, -1.271897162035267;53;BRETAGNE;0
42;LOIRE;42089;ESSERTINES-EN-CHATELNEUF;45.61835329735997;3.999240347744303;45.618353297359974, 3.999240347744303;82;RHONE-ALPES;0
80;SOMME;80301;FAMECHON;49.76701243780685;2.032288128070519;49.76701243780685, 2.032288128070519;22;PICARDIE;0
71;SAONE-ET-LOIRE;71145;CORMATIN;46.53553218298903;4.69561266718516;46.53553218298903, 4.69561266718516;26;BOURGOGNE;0
27;EURE;27156;CHERONVILLIERS;48.79214901018758;0.760679577502086;48.79214901018758, 0.760679577502086;23;HAUTE-NORMANDIE;0
59;NORD;59082;BIERNE;50.97132705645394;2.4021199566080043;50.971327056453944, 2.4021199566080043;31;NORD-PAS-DE-CALAIS;0
16;CHARENTE;16203;MAINZAC;45.55386008349849;0.476645844368095;45.55386008349849, 0.47664584436809504;54;POITOU-CHARENTES;0
73;SAVOIE;73095;LA CROIX-DE-LA-ROCHETTE;45.47460198880032;6.117998182857737;45.47460198880032, 6.117998182857737;82;RHONE-ALPES;0
26;DROME;26022;BALLONS;44.25172333254327;5.644035564115205;44.25172333254327, 5.644035564115205;82;RHONE-ALPES;0
27;EURE;27640;TILLEUL-DAME-AGNES;49.00598490643682;0.8910313749794231;49.00598490643682, 0.8910313749794231;23;HAUTE-NORMANDIE;0
22;"""COTES-D'ARMOR""";22258;QUESSOY;48.42729692073848;-2.657070166773337;48.42729692073848, -2.657070166773337;53;BRETAGNE;0
