,DBL_dep,DBL_nomdep,DBL_nomcommune,CED_nviolences2016,CED_nviolences2020,CED_ncambriolages2016,CED_ncambriolages2020,CED_nvolsvoitures2016,CED_nvolsvoitures2020,CED_nautresvols2016,CED_nautresvols2020,CED_ncrimesdelits2016,CED_ncrimesdelits2020
28,01,AIN,VALSERHÔNE,135.9900000095367,124.5,71.5,34.0,42.0,22.5,189.0900000035763,169.3249999880791,438.580000013113,350.3249999880791
29,01,AIN,BELLEY,61.5,94.0,34.5,12.0,32.0,14.5,115.5900000035763,76.82499998807907,243.5900000035763,197.3249999880791
30,01,AIN,BELLEYDOUX,0.0,0.0,2.825000047683716,2.170000076293945,0.0,0.0,3.874999940395355,3.634999930858612,6.699999988079071,5.805000007152557
31,01,AIN,VALROMEY-SUR-SÉRAN,4.119999945163727,6.065000057220459,2.825000047683716,2.170000076293945,0.0,1.474999964237213,3.874999940395355,5.214999914169312,10.8199999332428,14.92500001192093
32,01,AIN,BÉNONCES,0.0,4.670000016689301,0.0,0.0,0.0,1.474999964237213,3.874999940395355,2.379999995231628,3.874999940395355,8.524999976158142
33,01,AIN,BÉNY,5.549999952316284,6.180000066757202,2.825000047683716,2.170000076293945,0.0,1.474999964237213,5.724999964237213,11.8999999165535,14.09999996423721,21.72500002384186
34,01,AIN,BÉON,3.099999964237213,3.530000030994415,2.825000047683716,2.170000076293945,1.870000004768372,1.474999964237213,3.874999940395355,3.634999930858612,11.66999995708466,10.81000000238419
35,01,AIN,BÉRÉZIAT,0.0,3.814999997615814,2.825000047683716,2.170000076293945,0.0,1.474999964237213,2.059999942779541,1.944999933242798,4.884999990463257,9.404999971389772
36,01,AIN,BETTANT,4.119999945163727,6.920000076293945,2.825000047683716,2.170000076293945,1.870000004768372,1.474999964237213,5.724999964237213,4.449999928474426,14.53999996185303,15.01500004529953
37,01,AIN,BEY,0.0,0.0,2.825000047683716,2.170000076293945,0.0,0.0,0.0,3.269999980926514,2.825000047683716,5.440000057220459
38,01,AIN,BEYNOST,15.87999999523163,23.40500009059906,33.0,24.0,12.5,11.5,94.59000000357628,70.90499997138977,155.9699999988079,129.8100000619888
39,01,AIN,BILLIAT,4.089999973773956,5.215000033378601,2.825000047683716,2.170000076293945,1.870000004768372,1.474999964237213,3.874999940395355,3.634999930858612,12.6599999666214,12.49500000476837
40,01,AIN,BIRIEUX,3.129999935626984,3.814999997615814,2.825000047683716,2.170000076293945,1.870000004768372,1.474999964237213,3.874999940395355,2.504999995231628,11.69999992847443,9.9650000333786
41,01,AIN,BIZIAT,5.549999952316284,6.070000052452087,2.825000047683716,2.170000076293945,0.0,1.474999964237213,3.874999940395355,5.214999914169312,12.24999994039536,14.93000000715256
42,01,AIN,BLYES,4.559999942779541,6.180000066757202,2.825000047683716,2.170000076293945,1.870000004768372,3.779999971389771,5.724999964237213,5.214999914169312,14.97999995946884,17.34500002861023
